 non-industry income and expenditure/revenue, interest-bearing debt interest rate, per Net Share Value (B), Net Value Per Share (A), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (yuan), net value growth rate, quick ratio, interest expense ratio, debt ratio %, net worth/assets, borrowing dependency, net profit before tax/paid-in capital, fixed assets Turnover frequency,cash / total assets,working capital/equity,net income to total assets,Net income to stockholder's Equity,Degree of financial leverage (DFL),Interest coverage ratio( Interest expense to EBIT ),Bankrupt?
0.30359510211658197,0.000339033903390339,0.30538114702288105,0.30538114702288105,0.28439065897702603,0.23770430067033202,0.00049551916618825,0.00659461725517694,0.630679031794085,0.137588052120809,0.8624119478791908,0.37061910204592896,0.23578915617223398,0.00508820385496123,0.0345015843640575,0.7363022703687919,0.825027349580673,0.842557332994207,0.0268084480255465,0.565239517126305,0
0.30314167495895394,0.00038603860386038596,0.15068897223041597,0.15068897223041597,0.197598562919542,0.155984032537471,0.000391259757600119,0.00849795442720843,0.630537252914344,0.0967439610605557,0.9032560389394442,0.372351442573303,0.15516175250735198,0.000521983446316272,0.135273064373887,0.734421512526255,0.729441345348527,0.8354532714147271,0.0267678758434601,0.5650448871117629,0
0.303770817225108,0.000565056505650565,0.177995027601028,0.177995027601028,0.22501654533421603,0.187693002937411,0.000489330479417102,0.0124287730181525,0.6310762866262111,0.10272999365117802,0.8972700063488219,0.37489347615543395,0.185845712992987,0.0019918585712329602,0.0369830038914611,0.736834842849096,0.832189465493904,0.842616742782765,0.0269377202537957,0.565772122893711,0
0.303673170864937,0.000426042604260426,0.15309089376764598,0.15309089376764598,0.21282027039803303,0.172252767944566,0.000447057756069018,0.0065097749558009,0.633334132409145,0.129455512894156,0.8705444871058442,0.374812954194188,0.17102782595580998,0.000644536081538353,0.251358015478918,0.734434959555365,0.7977875755744742,0.8401919017530329,0.0272474702508723,0.566678015470867,0
0.303700241143004,0.000538053805380538,0.206017445535376,0.206017445535376,0.259430840502978,0.212548015364917,0.000451349909797395,0.0106938727639999,0.63063108724538,0.10067418447864099,0.899325815521359,0.36963718146295005,0.214531332478697,0.00169001596966747,0.155089443663544,0.73722973152447,0.8496875297022751,0.8438206686610671,0.026795820731763998,0.5651805371631751,0
0.30359486041767,0.000758075807580758,0.249841978846235,0.249841978846235,0.233998298194195,0.18513218347518304,0.000456640238811441,0.00737441780091255,0.631051286968672,0.0790579556791728,0.9209420443208269,0.37107427479908706,0.184156549279843,0.000781462173977839,0.0962145498442553,0.7348174286127809,0.811693851585761,0.841038578381912,0.0269375419945803,0.5657714672694301,0
0.303563439559199,0.000203020302030203,0.23168008090683104,0.23168008090683104,0.24326368535501602,0.19748437146945802,0.000477901372396191,0.00494767850258332,0.630625265407323,0.152976388427004,0.8470236115729959,0.370662718108271,0.19647839529447303,0.00256755335767743,0.11030723422829598,0.7369744764700881,0.814578714621494,0.8418240795378069,0.026794547525476,0.5651745122514571,0
0.303601144589364,7000000.0,0.20833508912393103,0.20833508912393103,0.225772903469793,0.18648791142577398,0.00044022025536218497,0.0141356004526586,0.630612594348023,0.0400278138888049,0.959972186111195,0.370187414864801,0.185453585702436,0.000796592128943528,0.0132213098881934,0.7362461922043249,0.8222552785942671,0.841455605731455,0.0267912391291236,0.56515878880112,0
0.303557155387505,0.000377037703770377,0.231722219881168,0.231722219881168,0.26377989978254696,0.21789560894780396,0.000496592204620344,0.00814049385704322,0.630718757277298,0.187532122018321,0.8124678779816792,0.370456939762863,0.21680114621823396,0.00785169012944433,0.13887776958214199,0.739585841875381,0.820628067585191,0.843143084939477,0.0268193421041903,0.565289298370482,0
0.30374906432309,0.000555055505550555,0.19640975938645702,0.19640975938645702,0.269263496265482,0.22090833772689603,0.000502406575659366,0.00695894007014462,0.6306502650648621,0.0955951265229616,0.904404873477038,0.370891982025709,0.216552296206923,0.00400111659067647,0.00902410093959708,0.733096951977451,0.871064207872277,0.845191831760899,0.0268012542440557,0.5652060873121301,0
0.30438714944896306,0.000338033803380338,0.18869832708271897,0.18869832708271897,0.24203460338470298,0.194321006251412,0.000479448544088978,0.00788222391629559,0.630614306653334,0.0430208301841159,0.956979169815884,0.36963718146295005,0.19275318603423602,0.000279904166865247,0.0457851183399093,0.733212446396626,0.850078512969466,0.842986978024869,0.0267917405882483,0.5651611783589889,0
0.303838492920276,0.0,0.24933631115418697,0.24933631115418697,0.26633260849011997,0.222791293213828,0.00044506140549768,0.0135822539854046,0.63061225188696,0.0460138464794268,0.9539861535205729,0.36963718146295005,0.221340773697308,0.00047129809718121396,0.079176946528422,0.734943651207448,0.852414671320231,0.843150482822624,0.0267911566924924,0.5651583957576041,0
0.303630148458722,0.0,0.23808520500611,0.23808520500611,0.263118086413917,0.223619793628079,0.000455317656557929,0.0254452037275714,0.63061225188696,0.0482510505789521,0.951748949421048,0.36963718146295005,0.22269813739537,0.00138060839061913,0.281969183981476,0.740660187229328,0.8512136403430559,0.8431116470711542,0.0267911865871181,0.5651585382954439,0
0.30351461637911303,0.0,0.182883148624162,0.182883148624162,0.2388200813085,0.19605332529939004,0.00048104562454604903,0.009257792078973209,0.6306129368090849,0.131843879432839,0.8681561205671608,0.36963718146295005,0.19512103159641103,0.00501860606211906,0.194517857331668,0.7405635272328879,0.828843102658668,0.8427886587210749,0.0267913040605593,0.565159098343921,0
0.30357165732218394,0.000659065906590659,0.18111331170199302,0.18111331170199302,0.21688569537676103,0.172328086164043,0.00044885447158322196,0.0129340837717892,0.630613621731209,0.0463464038455724,0.953653596154428,0.36964277326581396,0.171163562325616,0.000133900101446348,0.16429074236361701,0.735464857326207,0.801059362781999,0.84032213550439,0.0267915361034708,0.5651602042192371,0
0.303518483561694,0.0288818881888189,0.20652311322742398,0.20652311322742398,0.25848539283350697,0.20411237478345998,0.0004987881902488161,0.0198537218944287,0.630613621731209,0.0630347371285183,0.9369652628714821,0.36963718146295005,0.202533745569716,0.000369927398911097,0.268552430202163,0.7390911527336299,0.8567644520194979,0.8436328748381859,0.0267915528340627,0.565160283938804,0
0.301154184811205,0.000536053605360536,0.147444271206439,0.147444271206439,0.18842772052566897,0.14860284702869597,0.000369474581990393,0.009215370929285191,0.630516362789551,0.0344952686156544,0.9655047313843459,0.37071416269462293,0.14758313852650598,0.000210306374023078,0.00485913318747752,0.732945939331865,0.6192431989217559,0.830732073328995,0.0267571507879671,0.5649908571235429,0
0.303523317539921,0.00046104610461046103,0.154355062997767,0.154355062997767,0.21896568024959803,0.17353317767568,0.000466222721553863,0.006798613077941379,0.632842700784921,0.216041358043353,0.783958641956647,0.39287335908544896,0.172536007842546,0.007733676480711959,0.0831609784758362,0.7359382631447808,0.8019638305860859,0.8410603348001149,0.0281407539638618,0.5679844172079139,0
0.30352815151814694,0.0,0.201887826050314,0.201887826050314,0.257918124231824,0.20885742261053,0.000492674366624093,0.0140838216964218,0.630612594348023,0.0543277806330683,0.945672219366932,0.36963718146295005,0.207276977603499,0.000369170901162813,0.19594221716314603,0.736805888235213,0.8574949181403678,0.843546270092874,0.026791239982983998,0.565158792873515,0
0.30357189902109494,0.000725072507250725,0.1710842358097,0.1710842358097,0.208849390186253,0.174888905626271,0.00047216186450359406,0.007987652950079041,0.6315173764742951,0.0915742056413822,0.9084257943586179,0.370157219129334,0.173719930623633,0.000922927252907032,0.12869106230720698,0.73827881436712,0.80903850906151,0.8409205129077629,0.0271489958382609,0.566433031481907,0
0.310439290188305,0.000203020302030203,0.32645063419156395,0.32645063419156395,0.33941571334026693,0.275664683286887,0.000530255666129532,0.007526011027003559,0.63061533403652,0.0155394987453518,0.984460501254648,0.37006998700465,0.274798280672649,0.000127091621711788,0.0447058145688174,0.73214280543299,0.8792280237732271,0.8441325673533081,0.026791960239616,0.5651622243274771,0
0.303958133881378,0.0,0.18258817580380102,0.18258817580380102,0.233998298194195,0.18950064020486604,0.000474881892157042,0.0122516023341614,0.63061225188696,0.0931462950086163,0.906853704991384,0.36963718146295005,0.18846994947590698,0.000704299403652825,0.0353501836841373,0.7351525618623771,0.82831952547832,0.842234020245336,0.0267911566924924,0.5651583957576041,0
0.303657702134612,0.000222022202220222,0.207239475791159,0.207239475791159,0.235132835397561,0.197785644347368,0.000650635605581217,0.009849816653295691,0.630664990890536,0.0766393566526589,0.923360643347341,0.37040437681593796,0.188530276751376,0.0111265688817677,0.30329571505967307,0.7359378493046121,0.824178462426617,0.841810442321827,0.0268059568697872,0.565227991418333,0
0.303508573906331,0.00021402140214021398,0.17698369221693103,0.17698369221693103,0.22151838895717102,0.17797695262483998,0.000474282986985641,0.0159322609100335,0.631277311269709,0.121564833570154,0.878435166429846,0.37681370125905,0.176758917125405,0.0005658603157167701,0.216625194433246,0.7375676691653359,0.807319604202092,0.8409351302885341,0.0269640871837259,0.5658670060939089,0
0.30352645962576796,0.000315031503150315,0.20159285322995202,0.20159285322995202,0.236929185969557,0.18829554869322895,0.00050477724196283,0.00925903975984639,0.6311149847262371,0.161985669800768,0.8380143301992321,0.37503998139047995,0.18730864942311998,0.0027218788983274602,0.10938607865612801,0.74022575109668,0.8134147661330371,0.8418237131815159,0.0269483693611513,0.565810940603778,0
0.303754865096961,0.000132013201320132,0.201171463486579,0.201171463486579,0.250259998109105,0.20012050915116394,0.00046275406243616394,0.013387615769189001,0.630614649114396,0.0539045258034284,0.946095474196572,0.369983873240539,0.19870296357740697,0.000260235225409852,0.0956285277912475,0.7363436324341741,0.850999146364422,0.8431707943680758,0.0267918837895186,0.565161860321313,0
0.30385565354298,0.000643064306430643,0.15553495427921302,0.15553495427921302,0.19532948851281098,0.175340814943135,0.0005022818037486571,0.0101667275950826,0.631137244695278,0.15757172657738,0.8424282734226199,0.370946781693779,0.17428549883115899,0.0006891694486871361,0.554602909861094,0.738910932969358,0.816905997224595,0.8421126736918929,0.0270523675173322,0.5661570543634471,0
0.30335219471070896,0.00018301830183018301,0.176267329653196,0.176267329653196,0.21868204594875698,0.171951495066657,0.00048735908322790496,0.0171986569963081,0.6306362241613129,0.0441091997460471,0.955890800253953,0.36963718146295005,0.170952416861474,0.00037522288314908797,0.190711693235488,0.7388201210554771,0.8055031545266941,0.8405625747997241,0.0268031164851135,0.565214784398944,0
0.303644650393401,0.000331033103310331,0.21044203784079898,0.21044203784079898,0.25262361728278304,0.20456428410032398,0.000487957988399307,0.00616791039655041,0.6307197846604841,0.123862502645343,0.8761374973546571,0.371246502327308,0.202722268305558,0.00278012922494536,0.0870303051234763,0.7331778974916071,0.8340163085932609,0.8430752685089609,0.0268222426025403,0.565302384331619,0
0.303057563737816,0.00029902990299029904,0.15553495427921302,0.15553495427921302,0.16781696133119,0.12947201928146398,0.000378033935065004,0.00447917433470537,0.630427322913385,0.19744837802702803,0.802551621972972,0.3815320645159849,0.129228564964935,0.0009040148091999199,0.0460389652171041,0.731331727265549,0.721652463400069,0.829778073139355,0.0267390120618452,0.5648968536250639,0
0.30351824186278303,0.00023902390239023902,0.177110109139944,0.177110109139944,0.228136522643472,0.18513218347518304,0.000465948223350305,0.00648544517877395,0.631069779866029,0.201650693835596,0.798349306164404,0.37759767202063105,0.184186712917578,0.0533028313441225,0.0779427286220649,0.741135068552658,0.8083366084401241,0.8418265454155479,0.0269071256590529,0.5656566785554,0
0.303625797878319,80000000.0,0.197294677847541,0.197294677847541,0.254419967854779,0.207652331098893,0.00043722572950517796,0.00937070719799572,0.630613621731209,0.057592889318862,0.9424071106811379,0.36963718146295005,0.20615338209788103,0.00049096703863661,0.0618919362126799,0.735837018436255,0.858677791456418,0.8436622737985,0.0267915106112986,0.5651600827528389,0
0.303233278846342,0.000588058805880588,0.175382411192112,0.175382411192112,0.208471211118465,0.163289899826768,0.00042674488900565295,0.0123445545592131,0.629504390350817,0.0935695498382562,0.9064304501617441,0.37188061277212503,0.162325616469346,0.000708838390142532,0.0579198969688338,0.739771554750548,0.7815326932558009,0.839061447893729,0.0265433426059227,0.563614782132593,0
0.303416728320031,0.0,0.16889300914415697,0.16889300914415697,0.20298761463553,0.162988626948859,0.00041436751546335696,0.0109122169168059,0.63061225188696,0.050669649605465994,0.9493303503945341,0.36963718146295005,0.162114471005203,0.000205767387533371,0.159427187481137,0.736677401245915,0.770903650853481,0.838634747679622,0.0267911566924924,0.5651583957576041,0
0.303443073501364,0.000139013901390139,0.17462390965403898,0.17462390965403898,0.21698024014370798,0.172478722602998,0.000448305475176104,0.0384160940851193,0.630675264722401,0.0581975390754905,0.941802460924509,0.37145339903328906,0.171442575974663,0.000118013648732375,0.335985605664035,0.739445612165637,0.8035981193865072,0.840483036011703,0.0268115532126283,0.565253809094687,0
0.30357455770912,0.0,0.256542075765876,0.256542075765876,0.306703223976553,0.26911199819236303,0.000540836324157624,0.00902821879830864,0.63061225188696,0.126190404208362,0.8738095957916379,0.36965283851096997,0.264271171103235,0.0416830259304733,0.128064663048518,0.738625589788942,0.852918266296573,0.8446438386677809,0.0267911575178204,0.56515839969463,0
0.303508573906331,0.0,0.21693143988875305,0.21693143988875305,0.301030537959724,0.260977630488815,0.000490628107288471,0.0102765235119222,0.63061225188696,0.0771230764579617,0.9228769235420379,0.36963718146295005,0.259814493627932,0.00122325685897596,0.301367371268003,0.7408442198691658,0.8951353495719059,0.8462736847535391,0.0267911566924924,0.5651583957576041,0
0.303553529903835,0.00019301930193019298,0.20167713117862698,0.20167713117862698,0.233431029592512,0.191684868569707,0.000668053764316142,0.00629766920736082,0.630636566622375,0.0794812105088128,0.920518789491187,0.370726464660924,0.184412940200588,0.000923683750655316,0.0351630385224069,0.7335810810959059,0.8171606817571808,0.84138772271877,0.0267972386515429,0.565187229878062,0
0.30353999476480203,0.00321632163216322,0.22514853988453898,0.22514853988453898,0.259430840502978,0.21247269714544,0.00047977295105682097,0.0074548932172324705,0.6308012903932819,0.17634610152069397,0.8236538984793059,0.371253212490746,0.211341527788251,0.00668517060158971,0.0309151422364645,0.73769115160944,0.82192849867195,0.8430061074244269,0.0268420002427471,0.565389699861803,0
0.303800787890111,0.0,0.174160380936328,0.174160380936328,0.22681289590621198,0.183399864427205,0.000472885541585704,0.0222704797457725,0.630613279270147,0.0554161501949995,0.944583849805001,0.36963718146295005,0.182376894653495,0.00882378973598985,0.270758470678011,0.7383598300584909,0.825887481889642,0.8417533359028871,0.0267913824624886,0.565159472044823,0
0.30349189668145,0.000158015801580158,0.17635160760187102,0.17635160760187102,0.224449276732533,0.17737440686902198,0.000468743114150178,0.0106720383487193,0.6306872508595771,0.0995253499410466,0.900474650058953,0.371028422015599,0.176404494382022,0.000376735878645657,0.21232383439681699,0.739536529887078,0.814500331029288,0.8413379781942059,0.0268165267181828,0.565276529312385,0
0.30352138394863004,0.0008260826082608259,0.229404576292613,0.229404576292613,0.27796161482461895,0.24297657603374304,0.0006984482017647639,0.00771503467928987,0.630835194038438,0.17026937146657797,0.829730628533422,0.37378070738542996,0.23625669255712195,0.0027362523555448603,0.10609609236393598,0.739534561945477,0.8329090429760521,0.844058236661027,0.0268458797966951,0.565406480273876,0
0.30361588822295504,0.000661066106610661,0.22181956091188698,0.22181956091188698,0.248274558003214,0.200195827370641,0.000470290285842965,0.00739500453531997,0.6308502623251739,0.1393113039272,0.8606886960728,0.371966726536236,0.19914787723399396,0.00464640916996311,0.137535316763331,0.7339741962672921,0.822191233167167,0.8423363812513991,0.0268579427489709,0.5654579163654561,0
0.303503498229193,0.000317031703170317,0.16880873119548298,0.16880873119548298,0.223976552897797,0.17767567974693105,0.00047193727506431905,0.00695582086796168,0.6307711538198111,0.11875321220183199,0.8812467877981679,0.37128228986564005,0.176691048940502,0.00036538841242139,0.153456018905536,0.738783168101134,0.8145026069030892,0.841477246421058,0.0268409913284531,0.5653853166763361,0
0.303669303682355,0.0,0.18418945682862098,0.18418945682862098,0.226907440673159,0.18995254952172896,0.00047520629912488495,0.0144394107452772,0.6306167038807691,0.0721044834779454,0.927895516522054,0.36963718146295005,0.18883191312872302,0.00047432408817435197,0.17620533572343103,0.7396232477876541,0.8361921240271359,0.842513245513552,0.0267923958891391,0.5651642975854549,0
0.303565614849401,0.0,0.252833846024188,0.252833846024188,0.27313983171031503,0.23484220833019503,0.000771040499415044,0.0238469245290317,0.630614991575458,0.0442905946730356,0.9557094053269641,0.36963718146295005,0.22735087851594898,0.000526522432805979,0.609585056626246,0.740135646789898,0.851112799754305,0.8430581833980849,0.0267917930742456,0.5651614283360911,0
0.30349793915423307,0.000447044704470447,0.207113058868147,0.207113058868147,0.258863571901295,0.21066505987798498,0.0005404869628076389,0.011121203463063,0.6306773194887739,0.0680230976207032,0.931976902379297,0.36963718146295005,0.20849106402232104,0.00114382459540609,0.0997263542574054,0.7381258168055791,0.854953209146159,0.8436015167243929,0.0268094206095589,0.5652440024340429,0
0.303737946173169,0.00112811281128113,0.310648518815052,0.310648518815052,0.299328732154675,0.266551178730135,0.000763853637358227,0.0293167574770396,0.63069546992507,0.0632161320555068,0.9367838679444929,0.37001854241829796,0.256752884397858,0.00361076375256169,0.331625730771403,0.740002197510711,0.84950335625656,0.8432066348775459,0.0268124250654157,0.5652578070957239,0
0.30360186968609804,0.000398039803980398,0.211369095276221,0.211369095276221,0.259336295736031,0.2185734729231,0.000602423739283403,0.0111910735919609,0.6306327995506911,0.125767149378722,0.874232850621278,0.370011832254861,0.21395822336173698,0.00249341657834555,0.276478058028981,0.739201179785595,0.838339237505195,0.8434572311952171,0.0267961569741799,0.5651821258706989,0
0.30364730908142606,0.00010501050105010501,0.18178753529139102,0.18178753529139102,0.22567835870284603,0.183399864427205,0.000518776650344338,0.0162242182343569,0.6306184161860799,0.0589533512712761,0.9410466487287241,0.369787041779714,0.18105723550260197,0.008594570918259659,0.315099108383678,0.737246264263167,0.8186198596061279,0.8413567151720759,0.0267925485029525,0.565165023471391,0
0.303531051905083,0.000554055405540554,0.17137920863006198,0.17137920863006198,0.21877659071570396,0.174888905626271,0.000456565375665016,0.00650041734925208,0.633120436706347,0.224929709465792,0.775070290534208,0.3840181800694729,0.173885830631174,0.0013526179739326,0.0118400675154972,0.7398204713176609,0.799447702349338,0.8407062888748321,0.028088604799723003,0.567935399877836,0
0.303568031838514,0.0,0.41494248030003006,0.41494248030003006,0.3691027701616721,0.34616253671763203,0.0006408035790173769,0.031385412364767,0.63061225188696,0.0416603682317018,0.958339631768298,0.36963718146295005,0.328678078576276,0.0467001189970958,0.59891198324105,0.739416224829874,0.8605669339184,0.8435390036687141,0.0267911566924924,0.5651583957576041,0
0.303505190121572,0.000353035303530353,0.21398171168513802,0.21398171168513802,0.23976552897797102,0.191534232130752,0.0005390146542612781,0.0138767066714744,0.6307245791153551,0.0542068506817426,0.9457931493182571,0.36963718146295005,0.189329613151346,0.000251913750178723,0.282052167885361,0.737902488795683,0.8287976412386509,0.8419105793746721,0.0268253069691758,0.5653161340043841,0
0.303645375490135,0.0005690569056905691,0.23968648603092998,0.23968648603092998,0.28457974851092,0.253671763199518,0.0007124226557641299,0.0150576366179364,0.63061533403652,0.10684161199625099,0.8931583880037489,0.36963718146295005,0.24206319282105399,0.00526068534157008,0.500104889543669,0.740856208130865,0.850981673547518,0.8440367442780959,0.0267918891493949,0.565161885848102,0
0.304280801927984,0.000194019401940194,0.21221187476296802,0.21221187476296802,0.232674671456935,0.203434510808165,0.000497365790466737,0.0246728892670748,0.6306341693949399,0.0497626749705233,0.950237325029477,0.370853957766231,0.202473418294246,0.00535146507136421,0.133449271690503,0.7374133001346751,0.843657687751822,0.8427080038547841,0.0267968924914535,0.5651855976147621,0
0.303444040297009,0.0,0.20361552399814603,0.20361552399814603,0.24250732721943802,0.19032914061911602,0.0006896143504865929,0.0130919154022461,0.63061225188696,0.0516068567282402,0.94839314327176,0.36963718146295005,0.18815323127969197,0.00793490488175562,0.10678882269767,0.739911251596493,0.8375975880511759,0.842386425961722,0.0267911566924924,0.5651583957576041,0
0.30351050749762104,0.00036503650365036496,0.19468206143862501,0.19468206143862501,0.249787274274369,0.199593281614823,0.000513685956387426,0.00651601336016679,0.6306523198312349,0.056020799951628,0.943979200048372,0.36963718146295005,0.198657718120805,0.00024132278170273998,0.10124666136743499,0.737514321230916,0.8537280305233309,0.843354666855532,0.026802880421237997,0.5652136836027839,0
0.303408510557046,0.000431043104310431,0.18886688298006798,0.18886688298006798,0.231351044719675,0.18528281991413698,0.000479199000267561,0.00892466128583495,0.6310660127943449,0.127157843818968,0.8728421561810319,0.374321993902698,0.18435261292511898,0.0005091229845954361,0.0711088899504648,0.73800225122777,0.8173573054017571,0.841780185614412,0.0269269808570405,0.56573227398905,0
0.303565131451578,0.000209020902090209,0.16876659222114498,0.16876659222114498,0.228609246478207,0.18791895759584198,0.000597857087351467,0.0138542484157572,0.630675264722401,0.0958672189134444,0.9041327810865558,0.371246502327308,0.18275394012517898,0.00098042108177665,0.45777792428621,0.7401270859143771,0.8271462393407181,0.8421829385350121,0.0268073764824924,0.565234566032771,0
0.303574074311297,0.000765076507650765,0.220134001938393,0.220134001938393,0.245816394062589,0.19522482488514004,0.00044491167920483,0.00397947814499798,0.63087491952165,0.122834598059074,0.8771654019409258,0.37191751867103,0.19427644973983899,0.000307894583551772,0.0227396214069255,0.734203903982071,0.820276511549325,0.8419685549342171,0.0268666820939203,0.5654944960725079,0
0.303592201729646,180000000.0,0.245375247566474,0.245375247566474,0.38281176136900796,0.331852075016947,0.000814386261195222,0.00497887052441275,0.630616018958644,0.21035765033104603,0.7896423496689542,0.378273161806644,0.331068546866752,0.000383544358380217,0.0548223148643224,0.731132044000404,0.85189932828653,0.8489082247720671,0.026792115125459,0.565162961626397,0
0.308561289647383,0.000227022702270227,0.168682314272471,0.168682314272471,0.21282027039803303,0.164193718460496,1.0,0.006177891843535829,0.6262705305406779,0.200441394322339,0.7995586056776609,0.38025154166005,0.16719704396350196,454000000.0,0.0705294524149066,0.7356614817202041,0.794232393229905,0.839796505331432,0.0262850240451749,0.5605267089411129,0
0.30352670132467896,0.000453045304530453,0.18128186759934303,0.18128186759934303,0.23371466389335302,0.18528281991413698,0.000490203882792062,0.00399008343241999,0.63191291900111,0.245336638752003,0.7546633612479972,0.38877344922531204,0.184329990196818,0.000963778131314392,0.0512356004064212,0.730444004585058,0.804498667754728,0.842298777027476,0.0273522923179026,0.5669060233440529,0
0.303544345345205,0.00042404240424042403,0.232607138342253,0.232607138342253,0.32967760234471,0.289749190329141,0.0006765132998621871,0.00629392616474129,0.630871152449967,0.243311062067298,0.7566889379327031,0.38071566129778994,0.28894502677022804,0.00617529111924598,0.2095416175691,0.7401719546397841,0.823798437307595,0.847118570397062,0.0268563840204217,0.5654513322175239,0
0.30355981407552896,0.000231023102310231,0.203531246049471,0.203531246049471,0.219060225016545,0.175265496723657,0.00045519288464722097,0.0061130124381306205,0.630976630457117,0.12749040118511398,0.8725095988148859,0.37071304433404995,0.17427795792172499,0.0014729011159098301,0.0380863574797623,0.7326080363845929,0.800899801445979,0.840443527499537,0.0268790466544268,0.565545295425398,0
0.303642716802111,0.00037603760376037597,0.23391344654671103,0.23391344654671103,0.262078093977498,0.20893274083000699,0.00046537427256104503,0.0077830332868780204,0.630704031451624,0.134806663240318,0.865193336759682,0.37138406067777097,0.208031068546867,0.0014729011159098301,0.0287172275998098,0.736044699861282,0.8288266833743371,0.842837618034732,0.0268184474518501,0.56528524790499,0
0.303604770073034,0.00022002200220022002,0.19156377733766,0.19156377733766,0.210740285525196,0.18603600210891,0.00048416492231376397,0.0111399186761607,0.630637936466624,0.10702300692324002,0.89297699307676,0.370261226662611,0.183704094713823,0.00564649919319515,0.10637074482466999,0.7415574689879609,0.819606839607266,0.8417601739900941,0.0267985637583842,0.5651934683813821,0
0.303517516766049,930000000.0,0.146770047617041,0.146770047617041,0.181715042072421,0.12886947352564598,0.00170598138073694,0.0071223862645308,0.630336570731908,0.250838951537322,0.7491610484626781,0.41848381620415004,0.14431038383229,0.00201304050818493,0.0704392534528582,0.7705232666789359,0.7643877427995941,0.830736478645778,0.0267120033120853,0.5647504172909928,0
0.303622172394649,0.0,0.187897686570309,0.187897686570309,0.230689231351045,0.188898094449047,0.000446284170222625,0.0164307094188677,0.630613279270147,0.0644556640565952,0.935544335943405,0.36963718146295005,0.18721815850991602,0.00022619282673705098,0.23757772220830803,0.7364365188421009,0.828627376729205,0.84198248558806,0.0267913862964065,0.565159490320713,0
0.30360936235234903,0.0,0.198516708103325,0.198516708103325,0.250638177176893,0.208706786171575,0.00048127021398532404,0.0141312335696025,0.6306290324790071,0.0924509477884935,0.9075490522115071,0.36963718146295005,0.20588190935826897,0.00455260344917583,0.266435136636721,0.740776119313713,0.8521165613217271,0.843833739112692,0.0267959321658334,0.565181063782946,0
0.303656251941144,0.00204820482048205,0.18431587375163297,0.18431587375163297,0.219343859317387,0.17519017850417998,0.000430987133969747,0.108916301823985,0.630623553102012,0.0121836925960637,0.9878163074039359,0.36963718146295005,0.173833044265138,0.0007345593135842031,0.547209322796212,0.7409615132199999,0.8107171323960891,0.840757354046198,0.0267945202072262,0.565174382823684,0
0.303416244922208,0.000256025602560256,0.180396949138258,0.180396949138258,0.20960574832183,0.166905174361678,0.000434680382526722,0.0053375787754511295,0.628722894206929,0.0987997702330925,0.901200229766908,0.37384780901980197,0.16603574391071602,0.011555503105045,0.0696390430475241,0.7317740451189759,0.7890663746361071,0.8395607718914699,0.0263470373727127,0.5615055924636271,0
0.303566581645046,0.0,0.19008891323585198,0.19008891323585198,0.24279096152027999,0.199216690517436,0.000493897131349037,0.0216647306818451,0.6306177312639549,0.0653928711793693,0.9346071288206309,0.36963718146295005,0.19827313173968802,0.00556328444088386,0.7457156654103321,0.742654047517886,0.8440512041097971,0.842910879560577,0.0267924532985717,0.5651645706706989,0
0.30354893762452,0.00033403340334033397,0.19291222451645498,0.19291222451645498,0.244303677791434,0.199066054078482,0.000501732807341539,0.0371590556053935,0.630670812728593,0.0879765395894428,0.9120234604105569,0.371942122603633,0.197564286252922,0.0010848177710399,0.601572015290531,0.7432342152969341,0.840043486121718,0.842954877451535,0.0268063630452743,0.5652298743087459,0
0.303577699794967,0.0,0.22177742193754998,0.22177742193754998,0.262834452113076,0.21503351660766698,0.00047093909977865,0.0112484669121271,0.630612594348023,0.0630649696163497,0.9369350303836501,0.36963718146295005,0.214116582459845,0.000356310439441977,0.228147418579145,0.737523294084392,0.850902651237175,0.843287029295682,0.0267912360465606,0.565158774105833,0
0.303514374680202,0.000312031203120312,0.21996544604104298,0.21996544604104298,0.21830386688096803,0.17406040521202099,0.00044843024708681297,0.00654471002024986,0.6311190942589829,0.0985579103304411,0.9014420896695592,0.370367470917033,0.172973380589699,0.00035177145295227,0.15068976560588002,0.7341164779778059,0.799975360086527,0.8403206128176809,0.0269301003462844,0.565743922725461,0
0.303541203259358,0.0,0.317306476760356,0.317306476760356,0.305757776307081,0.285154778941026,0.0005718795755419309,0.0118192809116056,0.630612594348023,0.10998579073071901,0.8900142092692809,0.36963718146295005,0.278696930849861,0.00723287497134765,0.18810263102367397,0.741054719431981,0.844380483809615,0.8436163796315039,0.0267912282984113,0.565158737166564,0
0.303586884353597,0.00025502550255025497,0.18111331170199302,0.18111331170199302,0.235227380164508,0.183927091963546,0.000473509401139247,0.00618912097139442,0.630848207558801,0.12068809142304301,0.879311908576957,0.374386858815925,0.18279918558178102,0.000650588063524629,0.0849252630318948,0.734923926093857,0.827244510642522,0.842490741784382,0.0268834091393623,0.5655629576151939,0
0.303366696645388,0.000166016601660166,0.19337575323416603,0.19337575323416603,0.231918313321358,0.18731641184002398,0.000435928101633808,0.00828522483833175,0.630620470952453,0.0584696314659733,0.941530368534027,0.370396548291928,0.18634341301560997,0.00015129954965689,0.0401031498615007,0.733736388433646,0.825652127709804,0.841761559528415,0.026793240068606002,0.565168310184026,0
